面积,直径,周长,形状因子,椭圆宽度,椭圆高度,椭圆方向角,椭圆因子,规则度,总凹陷深度,最大凹陷深度,凹陷数目,凹陷角度,凹陷椭圆夹角,重叠系数1,重叠系数2,平均半径,最大半径,最小半径,半径方差,球形度,eccentricity,elongation,freq_low_fft,freq_high_fft,FFT_Harmon1,FFT_Harmon2,FFT_Harmon3,FFT_Harmon4,FFT_Harmon5,FFT_Harmon6,FFT_Harmon7,FFT_Harmon8,FFT_Harmon9,FFT_Harmon10,FFT_Harmon11,FFT_Harmon12,FFT_Harmon13,FFT_Harmon14,FFT_Harmon15,FFT_Harmon16,FFT_Harmon17,FFT_Harmon18,FFT_Harmon19,FFT_Harmon20,FFT_Harmon21,FFT_Harmon22,FFT_Harmon23,FFT_Harmon24,FFT_Harmon25,FFT_Harmon26,FFT_Harmon27,FFT_Harmon28,FFT_Harmon29,FFT_Harmon30,FFT_Harmon31,平均灰度,灰度方差,灰度标准差,灰度标准误,灰度扭斜度,灰度峰态,平均光密度,光密度方差,光密度标准差,光密度标准误,光密度扭斜度,光密度峰态,积分光密度,边缘梯度,轮廓H1,轮廓H2,轮廓H3,轮廓H4,轮廓H5,轮廓H6,轮廓H7,DNAH1,DNAH2,DNAH3,DNAH4,DNAH5,DNAH6,DNAH7,红色H1,红色H2,红色H3,红色H4,红色H5,红色H6,红色H7,绿色H1,绿色H2,绿色H3,绿色H4,绿色H5,绿色H6,绿色H7,蓝色H1,蓝色H2,蓝色H3,蓝色H4,蓝色H5,蓝色H6,蓝色H7,角度二阶矩,对比度,相关系数,反差矩,熵,小梯度优势,大梯度优势,灰度分布不均匀性,梯度分布不均匀性,灰度熵,梯度熵,惯性,DarkLengthMean,DarkLengthVari,DarkLengthStd,DarkLengthCV,DarkLengthSkewness,DarkLengthKurtosis,DarkDistMean,DarkDistVari,DarkDistStd,DarkDistCV,DarkDistSkewness,DarkDistKurtosis,DarkGreyMean,DarkGreyVari,DarkGreyStd,DarkGreyCV,DarkGreySkewness,DarkGreyKurtosis,DarkODMean,DarkODVari,DarkODStd,DarkODCV,DarkODSkewness,DarkODKurtosis,BrightLengthMean,BrightLengthVari,BrightLengthStd,BrightLengthCV,BrightLengthSkewness,BrightLengthKurtosis,BrightDistMean,BrightDistVari,BrightDistStd,BrightDistCV,BrightDistSkewness,BrightDistKurtosis,BrightGreyMean,BrightGreyVari,BrightGreyStd,BrightGreyCV,BrightGreySkewness,BrightGreyKurtosis,BrightODMean,BrightODVari,BrightODStd,BrightODCV,BrightODSkewness,BrightODKurtosis,DarkReletiveLengthMean,DarkReletiveLengthVari,DarkReletiveLengthStd,DarkReletiveDistMean,DarkReletiveDistVari,DarkReletiveDistStd,BrightReletiveLengthMean,BrightReletiveLengthVari,BrightReletiveLengthStd,BrightReletiveDistMean,BrightReletiveDistVari,BrightReletiveDistStd,DarkArea,DarkIOD,DarkAreaRatio,DarkDNARatio,BrightArea,BrightIOD,BrightAreaRatio,BrightDNARatio,BrightDarkGreyRatio,BrightDarkODRatio,BrightDarkLengthRatio,BrightDarkDistRatio,dnaIndex,归一角度二阶矩,归一对比度,归一相关系数,归一反差矩,归一熵,归一小梯度优势,归一大梯度优势,归一灰度分布不均匀性,归一梯度分布不均匀性,归一灰度熵,归一梯度熵,归一惯性,裸核指数,核红色最大光密度,核绿色最大光密度,核蓝色最大光密度,核黄色最大光密度,核色度平均值,核饱和度平均值,核色度方差,核饱和方差,胞浆红色光密度,胞浆绿色光密度,胞浆红绿光密度比,胞浆平均半径,胞浆最大半径,胞浆最小半径,核浆比,细胞长宽比,核偏心度,胞浆厚度平均值,胞浆厚度最大值,胞浆厚度最小值,斑点系数,归一胞浆厚度,核DAB积分强度,核DAB平均强度,浆DAB平均强度,label
40.6182,7.19143,26.6836,0.716853,5.06452,10.4187,31.7726,0.977624,4.58045,2.44959,0.646057,1,30.9769,0.795721,1.24169,0.329365,3.75061,5.29352,1.9307,2.58485,0.364729,1.09274,1.32305,2.63281,0.345878,0.932879,0.47769,0.506603,0.303401,0.438123,0.133653,0.215277,0.22496,0.113241,0.217821,0.224158,0.119446,0.171499,0.166464,0.08136,0.188909,0.169191,0.122883,0.169123,0.132508,0.085328,0.121143,0.119774,0.07762,0.130198,0.097392,0.060348,0.075468,0.081287,0.022723,0.08261,131.807,268.406,16.3831,0.124296,0.13027,-0.092725,0.188799,0.00298,0.054592,0.289154,0.249739,0.22259,7.79002,0.623148,26.1881,263.43,0.665478,0.070208,0.010957,0.451497,0.014788,0.006429,1.6e-05,0,0,0,0,0,0.003815,6e-06,0,0,0,0,0,0.004956,9e-06,0,0,0,0,0,0.006479,1.6e-05,0,0,0,0,0,0.099379,0.903126,0.532536,0.686597,1.151,0.017948,149.928,88.2239,51.9254,0.641929,1.00706,24.5134,1.19881,0.419694,0.647838,0.540401,1.16243,1.92614,0.846512,0.30227,0.549791,0.649478,2.21589,6.07513,116.289,85.8915,9.26777,0.079696,-0.848473,1.38359,0.278332,0.001309,0.036187,0.130013,1.16697,1.98647,0.689467,0.131141,0.362133,0.525237,0.806551,-0.444046,1.5058,0.641807,0.801128,0.53203,0.605584,0.033123,147.921,119.826,10.9465,0.074003,0.357375,-0.805159,0.173558,0.001015,0.031866,0.183604,-0.241495,-0.900784,0.188101,0.010333,0.10165,0.132823,0.007442,0.086265,0.108182,0.003229,0.056821,0.236268,0.015801,0.125702,15.5532,4.32895,0.382911,0.555705,14.6534,2.54321,0.360759,0.32647,1.27201,0.623563,0.575126,1.77882,0.971009,0.031008,3.05667,0.161338,0.497648,1.6366,0.008198,218.075,49.9791,175.842,0.890284,0.561123,47.7493,0,0.611999,0.444796,0.327359,0.32932,1.8972,76.8941,4.51862,19.6036,0.124389,0.071326,1.74397,38.3691,39.4375,19.3602,0.293537,1,0.864407,32.8586,35.4937,14.3409,1,32.8586,0,0,0,0
45.1813,7.58463,28.4507,0.701407,6.04846,10.0085,14.5685,0.947873,5.06662,3.18208,0.738703,3,-65.5838,80.1522,1.15778,0.157118,3.91882,5.79211,2.40504,1.61984,0.415227,1.09582,1.22802,1.0571,0.324903,0.741744,0.376512,0.16519,0.262159,0.229241,0.036814,0.134241,0.086536,0.187714,0.162992,0.251496,0.086847,0.147913,0.069952,0.053573,0.162277,0.097296,0.161217,0.117683,0.116305,0.088039,0.11243,0.116801,0.108977,0.146395,0.09742,0.126342,0.092173,0.118868,0.090384,0.108222,120.807,353.623,18.8049,0.15566,0.325817,-0.00913,0.171136,0.00461,0.067893,0.396722,0.135024,0.107702,7.87512,0.493534,23.2168,107.887,1.44356,0.127835,0.048263,0.907713,-0.028114,0.004852,4e-06,0,0,0,0,0,0.002384,1e-06,0,0,0,0,0,0.003728,2e-06,0,0,0,0,0,0.004888,4e-06,0,0,0,0,0,0.106843,0.668742,0.563365,0.767061,1.13723,0.052642,104.691,89.6396,35.2602,0.677691,1.11237,24.8564,1.07557,0.294883,0.543031,0.504878,0.215458,-1.16366,1.4072,1.20884,1.09947,0.781318,0.956015,-0.055472,104.908,200.508,14.1601,0.134977,0.669698,1.18558,0.325437,0.003323,0.057648,0.177139,-0.13914,0.749441,0.770824,0.234336,0.484082,0.628006,1.16085,0.631833,2.12245,1.79868,1.34115,0.631886,0.997249,0.661064,139.03,212.07,14.5626,0.104744,0.490945,-0.518155,0.201623,0.002006,0.044792,0.222157,-0.302742,-0.688722,0.160014,0.006527,0.080788,0.209352,0.026755,0.16357,0.114677,0.005187,0.072018,0.315761,0.03981,0.199525,15.2961,4.97791,0.338549,0.632106,12.8539,2.59163,0.284495,0.329091,1.32526,0.619545,0.716667,1.50828,0.981617,0.056219,2.12535,0.229638,0.589228,1.45423,0.021886,174.561,74.6043,99.748,0.796382,0.869081,35.8672,0,0.764609,0.564271,0.404873,0.406834,3.35196,118.721,4.74733,23.418,0.140289,0.078168,1.79471,35.0599,39.4375,8.60455,0.284855,1.5942,3.07407,29.2662,35.1352,1.43409,1,29.2662,0,0,0,1
55.4001,8.39867,29.6748,0.790557,6.90909,10.3532,7.03469,0.983606,6.14983,2.66424,0.562497,3,-12.5341,19.5688,1.24356,0.027008,4.24414,5.48434,2.86818,1.44057,0.522976,1.08711,1.23028,1.28079,0.404406,0.814811,0.41242,0.122612,0.288324,0.27911,0.088784,0.1262,0.172558,0.133794,0.203834,0.179957,0.115782,0.151089,0.153562,0.162085,0.184381,0.166031,0.106439,0.145771,0.107234,0.166766,0.157179,0.154425,0.114562,0.102401,0.092541,0.118989,0.119102,0.146915,0.101666,0.10721,138.747,203.696,14.2722,0.102865,-0.361056,0.233063,0.141204,0.00214,0.046256,0.327585,0.755638,1.41404,7.96794,0.615948,22.4213,83.5791,0.1052,0.004056,5.1e-05,0.031007,8.5e-05,0.006314,7e-06,0,0,0,0,0,0.003413,2e-06,0,0,0,0,0,0.00474,4e-06,0,0,0,0,0,0.006371,7e-06,0,0,0,0,0,0.138068,0.519188,0.816202,0.780529,0.992796,0.056626,86.777,136.395,35.3002,0.578241,1.14986,19.574,0.943071,0.253413,0.503402,0.53379,0.702317,-0.537845,1.58467,0.908112,0.952949,0.601355,0.59899,-0.004768,125.195,128.522,11.3368,0.090552,-0.753692,1.44915,0.246718,0.00171,0.041348,0.167594,1.1971,2.89379,0.841749,0.241181,0.491101,0.58343,1.06625,0.308385,1.92208,1.55827,1.24831,0.649457,0.413997,-0.789758,151.145,93.1181,9.64977,0.063844,-0.202407,-0.777579,0.163918,0.000784,0.028007,0.170858,0.318893,-0.695525,0.126704,0.004574,0.067633,0.212904,0.016392,0.128031,0.113091,0.004353,0.065981,0.258236,0.028128,0.167713,17.0956,4.2178,0.308585,0.529347,15.9388,2.61265,0.287703,0.327896,1.20727,0.664393,0.892562,1.21292,0.993186,0.063949,1.603,0.311403,0.605252,1.34024,0.02202,164.291,100.903,94.0596,0.728991,0.940638,31.6071,0,0.559062,0.393033,0.283695,0.285655,1.1754,87.9544,4.34004,16.5836,0.209082,0.136394,1.53293,36.4761,39.4375,8.96307,0.300805,1,3.4,30.2844,34.4182,2.50966,1.11341,30.2844,0,0,0,0
27.7643,5.94564,20.5992,0.822209,5.29804,6.81228,41.2431,0.976975,4.63591,1.5556,0,0,0,41.2431,1.06951,0.034439,2.99655,3.58523,2.18081,0.425546,0.608276,1.12546,1.12623,0.903055,0.192402,0.34826,0.310134,0.227778,0.21562,0.219834,0.107673,0.138422,0.149308,0.107646,0.127458,0.169225,0.104767,0.149726,0.137148,0.09147,0.117796,0.122286,0.081874,0.116491,0.098407,0.076942,0.086111,0.087747,0.0521,0.07768,0.054633,0.048052,0.045726,0.059603,0.030358,0.052583,84.7857,475.685,21.8102,0.257239,1.23657,1.02747,0.277455,0.010479,0.102367,0.368951,-0.68839,0.148189,7.98865,0.457639,21.2376,29.9302,1.408,0.039858,0.009272,0.209339,0.001684,0.002764,1e-06,0,0,0,0,0,0.001574,0,0,0,0,0,0,0.002094,0,0,0,0,0,0,0.002775,1e-06,0,0,0,0,0,0.142401,0.943447,0.482301,0.714601,1.09041,0.038419,135.478,65.5357,40.0714,0.642236,0.960318,43.25,1.39995,0.564345,0.751229,0.536613,0.823619,0.792202,1.34804,0.388615,0.62339,0.46244,0.401375,-0.056362,70.0312,78.5778,8.86441,0.126578,-0.130847,-0.459805,0.500684,0.003178,0.056372,0.112589,0.430786,-0.214174,0.779397,0.147845,0.384506,0.493338,2.28735,7.10767,2.15114,0.471308,0.686519,0.319142,0.336642,0.215954,110.354,474.764,21.7891,0.197447,0.139661,-1.10416,0.30812,0.007567,0.08699,0.282325,0.109095,-1.2048,0.265685,0.020326,0.14257,0.255836,0.013997,0.118309,0.147916,0.005325,0.072973,0.408248,0.016975,0.130289,12.3397,6.1783,0.444444,0.773385,8.355,2.57434,0.300926,0.32225,1.57578,0.615397,0.556734,1.59574,0.995768,0.047194,2.87181,0.175352,0.539317,1.50821,0.011882,193.152,38.875,79.8929,0.850208,0.750677,37.6964,0,1.11394,0.810944,0.596204,0.598165,0.8125,142.629,6.64002,17.8839,0.546439,0.349363,1.5641,35.2607,39.4375,8.24602,0.193887,1,3.78261,30.2737,35.1352,3.94375,1,30.2737,0,0,0,0
57.7138,8.57226,37.4902,0.51599,7.29045,10.7532,19.3823,0.934958,5.12168,5.84665,2.44801,4,66.8296,-47.4474,1.11309,0.02551,4.29067,5.42543,2.29567,2.00392,0.42313,1.08125,1.21785,0.730166,0.683521,0.801932,0.106518,0.273264,0.142906,0.270171,0.133268,0.093379,0.124847,0.09003,0.179374,0.206701,0.213726,0.191672,0.184165,0.108995,0.168342,0.163785,0.210964,0.216169,0.230084,0.163184,0.093029,0.022121,0.082609,0.129191,0.184815,0.244487,0.251443,0.24328,0.161206,0.107844,129.83,208.999,14.4568,0.111352,-0.713142,0.442929,0.135035,0.002628,0.051261,0.379614,1.06833,1.26383,8.15789,0.5125,23.4522,92.2849,0.638784,0.135862,-0.025667,-1.28816,0.0262,0.00577,6e-06,0,0,0,0,0,0.002648,1e-06,0,0,0,0,0,0.004575,4e-06,0,0,0,0,0,0.005816,6e-06,0,0,0,0,0,0.169871,0.474985,0.835286,0.794788,0.956053,0.043897,82.8189,157.4,37.2611,0.561527,1.14112,17.6147,1.00386,0.258395,0.508326,0.50637,0.145454,-0.925841,1.56377,1.0754,1.03701,0.66315,1.11951,0.647541,112.79,154.493,12.4295,0.1102,-0.244922,-0.405118,0.292857,0.002415,0.049144,0.167808,0.506029,-0.161724,0.767463,0.170843,0.413331,0.538569,0.999767,0.631541,1.70298,1.38657,1.17753,0.691451,2.21644,6.8789,140.537,57.2377,7.56556,0.053833,-0.246256,-0.808889,0.195265,0.000557,0.023597,0.120847,0.353331,-0.583382,0.13214,0.004477,0.066912,0.205841,0.018633,0.136504,0.101022,0.00296,0.054407,0.224166,0.024025,0.155,15.9388,4.66778,0.276169,0.57218,19.1522,3.73976,0.331849,0.458423,1.246,0.66676,0.764509,1.08902,1.01686,0.070057,1.32334,0.357015,0.631096,1.31829,0.012177,177.257,110.478,119.189,0.720937,0.8688,34.3179,0,0.776191,0.467361,0.362121,0.364082,6.31702,123.532,3.82937,24.4717,0.128506,0.059703,2.15242,38.9642,39.4375,30.833,0.306051,1,0,32.769,35.1352,26.5307,0.980383,32.769,0,0,0,1
32.3917,6.42203,23.4674,0.739096,4.64431,9.00386,78.8032,0.983758,4.20176,1.59793,0.304217,1,-56.3337,135.137,1.09645,0.146875,3.34034,4.87644,1.9307,2.02072,0.395925,1.12023,1.52152,0.998356,0.123481,1.3217,0.400663,0.041084,0.196512,0.171967,0.037135,0.239097,0.159905,0.087964,0.188868,0.139906,0.083866,0.169769,0.093433,0.072643,0.070998,0.09619,0.045677,0.110244,0.086701,0.066149,0.058637,0.063661,0.022723,0.043973,0.035439,0.022668,0.032922,0.026707,0.006855,0.008077,97.4345,246.232,15.6918,0.16105,1.40367,2.74427,0.239091,0.004257,0.065249,0.272906,-0.787642,1.44256,8.20555,0.679167,24.2749,172.087,0.438189,0.029618,0.000669,-0.002168,-0.002045,0.003877,4e-06,0,0,0,0,0,0.001981,1e-06,0,0,0,0,0,0.003,3e-06,0,0,0,0,0,0.003897,4e-06,0,0,0,0,0,0.203974,0.72022,0.700163,0.764503,0.916426,0.07132,107.922,98.7054,30.7674,0.518889,1.05832,30.1512,1.10545,0.423805,0.651003,0.588906,1.00638,0.961786,1.7414,2.08246,1.44307,0.828688,1.2793,0.729846,84.5679,53.0485,7.28344,0.086125,-0.581367,0.141788,0.41688,0.001497,0.038692,0.092814,0.816384,0.47219,0.703767,0.083861,0.289588,0.411483,0.54279,0.021942,2.64909,2.33092,1.52673,0.576325,0.550416,-0.678098,117.493,241.872,15.5522,0.132368,1.02537,0.009374,0.275912,0.002984,0.054625,0.197982,-0.848634,-0.311653,0.194232,0.013084,0.114384,0.305971,0.06429,0.253555,0.123655,0.002589,0.050882,0.465456,0.07196,0.268254,10.4116,4.34039,0.321429,0.528958,8.86916,2.44711,0.273809,0.298226,1.38933,0.661851,0.636637,1.52124,1.0228,0.069801,2.59247,0.191082,0.588993,1.41186,0.035398,165.244,54.4574,64.8605,0.778017,0.896367,36.2713,0,0.929419,0.643453,0.469331,0.471292,2.48689,145.427,4.35755,13.9999,0.183945,0.085521,2.15087,37.2756,39.4375,20.0773,0.253674,1,0.410256,32.095,35.4937,14.3409,1,32.095,0,0,0,0
33.8699,6.56693,23.1344,0.795236,5.45657,8.27298,166.185,0.952874,4.77492,1.63908,0.377657,1,-51.3619,217.547,1.12796,0.037778,3.33928,5.03211,2.09053,1.23959,0.415438,1.11222,1.20099,1.53722,0.342062,0.565302,0.409885,0.186519,0.3152,0.160208,0.204358,0.110758,0.285356,0.154684,0.252846,0.148571,0.171478,0.110187,0.217223,0.115059,0.211655,0.123638,0.131869,0.115506,0.147765,0.113598,0.157831,0.090251,0.111611,0.064992,0.107861,0.067192,0.114929,0.06162,0.086549,0.045624,119.049,464.556,21.5536,0.181049,-0.116806,0.213655,0.239394,0.006967,0.083469,0.348668,0.776472,1.07013,8.24671,0.663021,22.9359,90.0381,7.70295,0.360507,0.134911,-0.101759,-0.617984,0.00472,4e-06,0,0,0,0,0,0.002796,1e-06,0,0,0,0,0,0.003505,2e-06,0,0,0,0,0,0.004751,4e-06,0,0,0,0,0,0.078258,1.2478,0.35546,0.673267,1.28593,0.024852,149.056,57.9333,41.4667,0.750266,1.02249,32.3926,1.02931,0.409112,0.639619,0.621407,0.922634,0.655964,1.01743,0.474975,0.689184,0.677378,1.45879,1.96751,101.333,272.223,16.4992,0.162821,-0.507281,-0.215274,0.342932,0.005785,0.076059,0.221791,0.906476,0.418299,0.573636,0.281273,0.530351,0.924543,3.11771,9.44852,1.62189,1.04912,1.02427,0.631526,0.733432,-0.533657,140.467,241.064,15.5262,0.110533,0.170403,-0.527837,0.197472,0.002315,0.048117,0.243666,0.055546,-0.657784,0.176863,0.012079,0.109904,0.174822,0.014024,0.118421,0.098567,0.008304,0.091129,0.278685,0.030975,0.175997,13.4965,4.6284,0.398482,0.561242,9.64039,1.90371,0.28463,0.230845,1.38618,0.575835,0.557303,1.5941,1.02794,0.034278,4.31596,0.11716,0.480501,1.65763,0.009809,207.77,42.3407,111.985,0.910323,0.671506,46.6296,0,0.764609,0.679665,0.475161,0.477121,4.01866,84.8545,5.94982,26.148,0.062532,0.039301,1.5911,36.9207,39.4375,17.5676,0.233083,1.05263,0.428571,31.6504,35.4937,11.8312,1,31.6504,0,0,0,0
32.6488,6.44746,21.4903,0.888344,6.19043,6.79821,17.6665,0.985271,5.57236,1.6808,0,0,0,17.6665,1.20708,0.141748,3.25445,3.86141,2.53514,0.315077,0.656532,1.11473,1.0265,1.04043,0.239164,0.081122,0.383147,0.137746,0.248267,0.17205,0.124621,0.150199,0.168992,0.149456,0.164373,0.157361,0.11946,0.143395,0.14516,0.134226,0.135181,0.135134,0.087546,0.122512,0.104842,0.102118,0.100015,0.089416,0.072976,0.080488,0.096114,0.069336,0.092838,0.053852,0.052029,0.042177,98.1885,315.181,17.7533,0.180809,0.026803,-0.220652,0.248329,0.006644,0.081511,0.328238,0.486338,0.161788,8.29917,0.563125,20.5994,7.22356,0.221722,0.002899,7.3e-05,0.007792,1.3e-05,0.003138,0,0,0,0,0,0,0.001662,0,0,0,0,0,0,0.002344,0,0,0,0,0,0,0.003153,0,0,0,0,0,0,0.115471,0.543267,0.553353,0.771661,1.11992,0.034686,122.454,62.5725,26.5802,0.702013,1.10272,28.4351,1.01322,0.626943,0.791797,0.781469,1.26681,0.408034,1.40421,0.546754,0.739428,0.526578,1.32176,1.49394,80.7286,177.94,13.3394,0.165238,0.022769,-0.947537,0.441394,0.00537,0.073281,0.166023,0.254226,-0.792198,0.491309,0.050903,0.225616,0.459215,1.53147,1.38066,2.47848,2.66324,1.63194,0.658444,0.571637,-0.714031,117.47,148.315,12.1784,0.103673,0.159133,-1.03438,0.274794,0.002027,0.045025,0.163849,-0.013206,-1.05253,0.177324,0.019203,0.138574,0.245754,0.016747,0.129408,0.085985,0.001559,0.039485,0.433763,0.081572,0.285609,8.9977,3.97153,0.275591,0.478546,8.48354,2.33123,0.259843,0.280899,1.45512,0.62256,0.4849,1.76503,1.03447,0.064391,1.71325,0.278052,0.612676,1.40551,0.016859,168.145,53.7481,60.1679,0.787827,0.912265,33.2214,0,1.00197,0.751358,0.545052,0.547013,0.634613,138.158,5.18693,20.8674,0.266893,0.148362,1.79893,33.884,39.4375,10.0386,0.193487,1.18919,2.92857,28.6352,35.1352,4.6608,1,28.6352,0,0,0,0
45.3098,7.59541,25.8795,0.850114,7.18485,8.1572,65.7532,0.981832,6.37544,2.34997,0.553375,1,18.4427,47.3104,1.13419,0.18316,3.82768,4.78329,3.04217,0.5144,0.635999,1.09565,1.13021,1.56276,0.256067,0.460052,0.481789,0.086321,0.280505,0.156758,0.12607,0.252774,0.248001,0.169312,0.217942,0.154694,0.098921,0.169631,0.138146,0.127877,0.156863,0.126231,0.07876,0.145682,0.09811,0.125894,0.112685,0.110334,0.077339,0.090042,0.076861,0.063722,0.073044,0.066033,0.047831,0.061533,135.779,344.831,18.5696,0.136764,-0.288799,-0.208835,0.178941,0.003846,0.062013,0.346556,0.67379,0.364156,8.32627,0.422159,20.6272,4.54373,0.313206,0.004699,0.00012,0.00857,-0.000116,0.005121,0,0,0,0,0,0,0.00287,0,0,0,0,0,0,0.003866,0,0,0,0,0,0,0.005161,0,0,0,0,0,0,0.091505,0.730155,0.514716,0.724904,1.18611,0.02919,124.38,84.741,34.3884,0.697305,1.1083,19.8512,1.27218,0.846972,0.920311,0.723414,1.22327,1.29107,1.83887,2.0544,1.43332,0.779455,1.15341,0.340233,116.582,189.621,13.7703,0.118117,-0.283326,-0.60188,0.278914,0.002796,0.05288,0.189593,0.526219,-0.342914,0.772816,0.286031,0.534818,0.692039,1.7851,3.35852,1.7727,2.17373,1.47436,0.831703,1.06257,0.203945,152.119,132.857,11.5264,0.075772,-0.022407,-0.964347,0.161485,0.001095,0.03309,0.204911,0.145173,-0.878249,0.188995,0.018693,0.136722,0.273184,0.045341,0.212935,0.11481,0.006313,0.079453,0.263353,0.047975,0.219031,14.1392,3.94363,0.312057,0.473637,16.1959,2.61538,0.357447,0.314112,1.30483,0.578977,0.607475,0.964011,1.03785,0.044543,2.07052,0.226352,0.564701,1.51714,0.011437,192.691,64.4215,137.275,0.835129,0.723456,40.8375,0,0.611999,0.461609,0.348757,0.350718,0.422653,81.1326,4.17208,19.8621,0.059855,0.037455,1.59802,31.3313,39.4375,8.60455,0.237003,1,0.833333,25.5053,34.4182,2.50966,1,25.5053,0,0,0,0
45.5669,7.61693,32.3329,0.547717,5.85567,11.3734,84.938,0.868933,4.31354,3.05437,1.59171,2,0,84.938,1.14765,0.03125,4.14018,6.00993,1.79261,3.79697,0.298275,1.10214,1.60283,3.2988,0.149987,1.73798,0.844019,0.027204,0.366383,0.195474,0.074943,0.359534,0.226244,0.215056,0.25461,0.161714,0.097246,0.15715,0.082658,0.140494,0.10181,0.138914,0.06572,0.083402,0.023936,0.054294,0.027296,0.072455,0.014116,0.047982,0.026158,0.03847,0.041254,0.040323,0.049253,0.047328,123.266,404.586,20.1143,0.163178,0.110385,-0.18671,0.158132,0.005286,0.072702,0.459757,0.417621,0.578219,8.33368,0.425735,25.1392,180.11,8.39332,0.92154,2.44361,10.9641,0.031659,0.005319,8e-06,0,0,0,0,0,0.00267,2e-06,0,0,0,0,0,0.004187,5e-06,0,0,0,0,0,0.005355,8e-06,0,0,0,0,0,0.111901,0.602534,0.598036,0.756414,1.11033,0.054971,100.539,92.419,28.7654,0.665693,1.14576,22.2682,1.25483,0.580497,0.761903,0.607177,2.2587,7.41391,1.96067,3.58236,1.89271,0.96534,1.49503,1.78964,102.812,176.784,13.296,0.129323,-0.479251,0.482094,0.334239,0.003523,0.059356,0.177587,0.911141,0.943064,0.973133,1.23702,1.11221,1.14292,4.49081,24.183,2.93757,3.9283,1.98199,0.674705,1.08224,1.14371,137.814,155.107,12.4542,0.09037,0.312395,-0.863204,0.204871,0.001518,0.038963,0.190185,-0.16817,-0.861272,0.185892,0.012739,0.112869,0.290456,0.078618,0.280388,0.144161,0.027147,0.164764,0.435175,0.08621,0.293615,14.3963,4.81181,0.315938,0.577392,16.5815,3.39707,0.363893,0.407631,1.34044,0.612949,0.77551,1.49825,1.03878,0.059156,1.64327,0.286284,0.623057,1.39697,0.019834,175.212,71.3073,84.9106,0.778439,0.900072,35.6173,0,0.764609,0.557093,0.409894,0.411855,6.02196,126.646,4.81128,13.5538,0.184064,0.087169,2.11157,38.7599,39.4375,24.021,0.320434,1,0.641791,33.0558,35.4937,17.5676,1,33.0558,0,0,0,0
20.5019,5.10919,17.521,0.839213,4.5132,5.92294,29.3082,0.974037,3.96976,1.49259,0,0,0,29.3082,1.05851,0.041667,2.59464,3.24656,1.79261,0.418067,0.552158,1.14423,1.08826,0.725826,0.189773,0.210354,0.372962,0.079428,0.148353,0.146971,0.04839,0.134439,0.153326,0.09868,0.132456,0.141318,0.088304,0.146681,0.149297,0.089521,0.122484,0.091911,0.061215,0.116501,0.094856,0.097898,0.09734,0.0896,0.053326,0.090285,0.068862,0.073773,0.070622,0.062023,0.028378,0.050123,73.8659,734.939,27.1098,0.367013,1.48094,1.309,0.403141,0.018695,0.136731,0.339164,-1.03099,-0.027858,8.49834,0.481618,21.4597,39.4917,0.906745,0.028015,0.000951,0.053541,0.004703,0.002255,0,0,0,0,0,0,0.001488,0,0,0,0,0,0,0.001736,0,0,0,0,0,0,0.002263,0,0,0,0,0,0,0.211651,1.68787,0.290479,0.685432,1.05399,0.073442,147.024,53.0361,44.494,0.638689,0.818609,55.8253,1.74481,0.915684,0.956914,0.548434,0.866618,0.163059,0.776799,0.079391,0.281765,0.362725,1.31786,2.27442,57.2903,35.665,5.97202,0.104241,0.739224,0.007721,0.586591,0.001942,0.044068,0.075125,-0.524183,-0.422942,0.579152,0.032959,0.181545,0.313467,-0.538592,-2.05643,3.82424,0.034276,0.185137,0.048411,-0.967001,-2.09685,112.591,514.712,22.6873,0.201502,0.49168,-0.864997,0.299312,0.007378,0.085894,0.28697,-0.234636,-1.09932,0.385346,0.044663,0.211337,0.171558,0.003872,0.062229,0.127907,0.001608,0.040095,0.844595,0.001672,0.040888,11.9541,7.01216,0.583072,0.825121,5.65569,1.69282,0.275862,0.199194,1.96527,0.510257,0.331928,4.92308,1.0593,0.054137,5.55012,0.091749,0.525511,1.5443,0.017468,181.783,27.0361,64.9398,0.902639,0.704281,35.0783,0,1.04336,0.895265,0.645422,0.647383,4.70732,130.677,10.5025,19.1459,0.34084,0.156756,2.17433,21.6978,39.4375,10.3972,0.170314,1.81053,1.44444,17.1087,34.7767,5.73636,1,17.1087,0,0,0,0
